        5636
  42411  0.22544425E-03  -.47075459E-03  -.59772541E-02  -.37574041E-01  0.78459097E-01  0.99620899E+00
  42412  0.52548257E-03  -.47075459E-03  -.59583773E-02  -.87580426E-01  0.78459097E-01  0.99306286E+00
  42413  0.82419347E-03  -.47075459E-03  -.59244490E-02  -.13736558E+00  0.78459097E-01  0.98740816E+00
  42414  0.11208224E-02  -.47075459E-03  -.58755552E-02  -.18680373E+00  0.78459097E-01  0.97925918E+00
  42415  0.14146200E-02  -.47075459E-03  -.58118191E-02  -.23577000E+00  0.78459097E-01  0.96863650E+00
  42416  0.17048442E-02  -.47075459E-03  -.57334019E-02  -.28414069E+00  0.78459097E-01  0.95556697E+00
  42417  0.19907618E-02  -.47075459E-03  -.56405017E-02  -.33179362E+00  0.78459097E-01  0.94008359E+00
  42418  0.22716505E-02  -.47075459E-03  -.55333530E-02  -.37860841E+00  0.78459097E-01  0.92222548E+00
  42419  0.25468009E-02  -.47075459E-03  -.54122266E-02  -.42446681E+00  0.78459097E-01  0.90203775E+00
  42420  0.28155178E-02  -.47075459E-03  -.52774284E-02  -.46925296E+00  0.78459097E-01  0.87957139E+00
  42421  0.30771225E-02  -.47075459E-03  -.51292990E-02  -.51285374E+00  0.78459097E-01  0.85488316E+00
  42422  0.33309541E-02  -.47075459E-03  -.49682126E-02  -.55515900E+00  0.78459097E-01  0.82803542E+00
  42423  0.35763714E-02  -.47075459E-03  -.47945760E-02  -.59606189E+00  0.78459097E-01  0.79909598E+00
  42424  0.38127545E-02  -.47075459E-03  -.46088279E-02  -.63545907E+00  0.78459097E-01  0.76813797E+00
  42425  0.40395062E-02  -.47075459E-03  -.44114375E-02  -.67325103E+00  0.78459097E-01  0.73523957E+00
  42426  0.42560539E-02  -.47075459E-03  -.42029034E-02  -.70934230E+00  0.78459097E-01  0.70048389E+00
  42427  0.44618503E-02  -.47075459E-03  -.39837524E-02  -.74364170E+00  0.78459097E-01  0.66395873E+00
  42428  0.46563757E-02  -.47075459E-03  -.37545381E-02  -.77606260E+00  0.78459097E-01  0.62575635E+00
